booking_id,customer_id,hotel_id,room_id,created_at,checkin_date,checkout_date,nights,currency,total_amount,status,source
B004846,C01242,H003,H003-R023,2025-07-12,2025-07-13,2025-07-15,2,GBP,378.74,confirmed,mobile
B004847,C02232,H006,H006-R022,2025-06-07,2025-06-13,2025-06-16,3,EUR,381.5,checked_out,booking.com
B004848,C00125,H007,H007-R015,2025-02-12,2025-03-09,2025-03-10,1,USD,163.8,confirmed,web
B004849,C02238,H001,H001-R023,2025-03-28,2025-03-29,2025-04-03,5,USD,832.73,confirmed,web
B004850,C00086,H005,H005-R010,2025-04-27,2025-05-09,2025-05-10,1,EUR,183.18,confirmed,web
B004851,C00419,H005,H005-R007,2025-05-23,2025-06-04,2025-06-05,1,EUR,144.2,checked_out,booking.com
B004852,C00417,H004,H004-R024,2025-04-03,2025-04-11,2025-04-13,2,GBP,322.78,checked_out,booking.com
B004853,C01307,H005,H005-R018,2025-07-07,2025-07-24,2025-07-27,3,EUR,586.1,confirmed,mobile
B004854,C02527,H008,H008-R006,2025-06-07,2025-06-13,2025-06-15,2,EUR,417.13,checked_out,booking.com
B004855,C02263,H002,H002-R003,2025-05-01,2025-05-03,2025-05-05,2,EUR,331.12,checked_out,walk_in
B004856,C00446,H002,H002-R005,2025-01-08,2025-01-10,2025-01-14,4,EUR,497.73,checked_out,web
B004857,C00078,H005,H005-R007,2025-01-01,2025-01-19,2025-01-20,1,USD,198.04,checked_out,booking.com
B004858,C00379,H006,H006-R016,2025-04-06,2025-04-08,2025-04-10,2,USD,318.06,checked_out,walk_in
B004859,C02561,H002,H002-R004,2025-03-10,2025-03-31,2025-04-02,2,EUR,369.6,confirmed,booking.com
B004860,C02651,H002,H002-R013,2025-05-26,2025-06-12,2025-06-17,5,EUR,1017.84,no_show,booking.com
B004861,C01794,H003,H003-R002,2025-06-24,2025-07-19,2025-07-22,3,USD,622.5,confirmed,walk_in
B004862,C00086,H005,H005-R004,2025-01-20,2025-02-04,2025-02-10,6,USD,1188.01,confirmed,walk_in
B004863,C02106,H003,H003-R025,2025-05-27,2025-05-27,2025-05-31,4,EUR,645.07,checked_out,web
B004864,C01306,H006,H006-R015,2025-02-16,2025-03-09,2025-03-11,2,EUR,246.33,checked_out,mobile
B004865,C00043,H003,H003-R021,2025-05-16,2025-05-20,2025-05-26,6,EUR,1293.48,checked_out,expedia
B004866,C01635,H006,H006-R004,2025-03-21,2025-04-12,2025-04-17,5,EUR,1028.82,checked_out,web
B004867,C01375,H006,H006-R006,2025-05-09,2025-05-20,2025-05-24,4,USD,862.3,confirmed,expedia
B004868,C02575,H003,H003-R011,2025-04-26,2025-05-04,2025-05-07,3,EUR,467.26,confirmed,booking.com
B004869,C01389,H004,H004-R017,2025-01-22,2025-01-25,2025-01-30,5,EUR,935.61,confirmed,web
B004870,C02059,H008,H008-R013,2025-06-29,2025-07-13,2025-07-17,4,EUR,778.66,cancelled,walk_in
B004871,C01180,H004,H004-R004,2025-04-03,2025-04-19,2025-04-21,2,EUR,304.08,cancelled,expedia
B004872,C02686,H002,H002-R009,2025-04-10,2025-04-24,2025-04-25,1,USD,142.84,checked_out,booking.com
B004873,C01613,H004,H004-R020,2025-01-06,2025-01-09,2025-01-12,3,EUR,576.78,checked_out,mobile
B004874,C02795,H008,H008-R005,2025-04-04,2025-04-18,2025-04-21,3,USD,511.9,confirmed,booking.com
B004875,C02983,H003,H003-R009,2025-05-30,2025-06-08,2025-06-10,2,USD,271.89,checked_out,mobile
B004876,C00583,H005,H005-R006,2025-05-09,2025-05-13,2025-05-17,4,EUR,526.56,confirmed,walk_in
B004877,C00516,H006,H006-R014,2025-06-27,2025-07-16,2025-07-21,5,EUR,1072.83,confirmed,booking.com
B004878,C02839,H006,H006-R014,2025-04-17,2025-05-07,2025-05-12,5,EUR,1093.17,checked_out,walk_in
B004879,C01483,H006,H006-R008,2025-05-30,2025-06-23,2025-06-25,2,GBP,258.58,confirmed,booking.com
B004880,C01889,H006,H006-R004,2025-07-13,2025-08-05,2025-08-09,4,USD,774.37,checked_out,booking.com
B004881,C02213,H007,H007-R025,2025-04-25,2025-05-17,2025-05-21,4,USD,737.73,cancelled,walk_in
B004882,C02143,H001,H001-R011,2025-07-18,2025-07-31,2025-08-02,2,EUR,444.37,confirmed,booking.com
B004883,C01132,H002,H002-R025,2025-04-07,2025-04-11,2025-04-12,1,USD,167.91,confirmed,expedia
B004884,C00265,H004,H004-R002,2025-05-05,2025-05-27,2025-05-31,4,EUR,525.91,confirmed,walk_in
B004885,C00928,H007,H007-R018,2025-06-18,2025-06-25,2025-06-27,2,EUR,378.94,confirmed,booking.com
B004886,C01463,H008,H008-R017,2025-02-20,2025-02-24,2025-02-25,1,USD,145.02,confirmed,expedia
B004887,C01890,H001,H001-R002,2025-03-30,2025-04-06,2025-04-08,2,GBP,375.14,cancelled,mobile
B004888,C02941,H006,H006-R019,2025-06-19,2025-07-14,2025-07-18,4,EUR,790.27,confirmed,booking.com
B004889,C02006,H003,H003-R009,2025-07-16,2025-08-05,2025-08-06,1,EUR,217.81,confirmed,expedia
B004890,C02424,H003,H003-R004,2025-04-27,2025-05-15,2025-05-18,3,EUR,462.96,checked_out,web
B004891,C01426,H004,H004-R011,2025-03-04,2025-03-15,2025-03-16,1,EUR,134.45,confirmed,walk_in
B004892,C00087,H001,H001-R004,2025-04-12,2025-04-18,2025-04-20,2,USD,412.49,confirmed,walk_in
B004893,C00434,H001,H001-R015,2025-01-07,2025-01-28,2025-02-04,7,EUR,1141.46,checked_out,booking.com
B004894,C00502,H007,H007-R008,2025-03-21,2025-04-12,2025-04-13,1,EUR,190.12,cancelled,mobile
B004895,C01013,H003,H003-R009,2025-04-21,2025-04-28,2025-04-30,2,GBP,278.07,checked_out,booking.com
B004896,C00075,H003,H003-R018,2025-03-04,2025-03-14,2025-03-16,2,USD,391.37,confirmed,web
B004897,C02632,H008,H008-R004,2025-01-11,2025-01-19,2025-01-21,2,EUR,348.85,checked_out,walk_in
B004898,C00607,H007,H007-R014,2025-02-15,2025-02-16,2025-02-18,2,EUR,381.01,confirmed,web
B004899,C02556,H004,H004-R025,2025-06-19,2025-07-11,2025-07-13,2,USD,385.89,confirmed,mobile
B004900,C01570,H001,H001-R003,2025-03-14,2025-03-18,2025-03-20,2,EUR,244.36,checked_out,expedia
B004901,C01647,H006,H006-R010,2025-02-27,2025-03-07,2025-03-09,2,USD,326.91,confirmed,mobile
B004902,C00263,H003,H003-R024,2025-04-19,2025-05-08,2025-05-11,3,EUR,469.9,confirmed,web
B004903,C01218,H006,H006-R005,2025-02-03,2025-02-04,2025-02-09,5,USD,924.59,checked_out,walk_in
B004904,C02324,H008,H008-R003,2025-05-28,2025-06-05,2025-06-06,1,EUR,168.49,confirmed,web
B004905,C00352,H005,H005-R002,2025-04-03,2025-04-13,2025-04-15,2,EUR,311.06,confirmed,walk_in
B004906,C02286,H006,H006-R010,2025-07-16,2025-07-16,2025-07-21,5,USD,708.72,confirmed,walk_in
B004907,C00919,H003,H003-R013,2025-01-03,2025-01-20,2025-01-21,1,EUR,209.69,checked_out,booking.com
B004908,C02080,H003,H003-R010,2025-02-24,2025-03-16,2025-03-20,4,EUR,703.14,checked_out,booking.com
B004909,C02522,H002,H002-R001,2025-03-05,2025-03-18,2025-03-19,1,EUR,132.82,confirmed,web
B004910,C01583,H007,H007-R002,2025-03-05,2025-03-21,2025-03-22,1,EUR,222.67,no_show,walk_in
B004911,C01018,H005,H005-R019,2025-02-15,2025-02-22,2025-02-27,5,USD,711.39,confirmed,expedia
B004912,C02306,H004,H004-R004,2025-04-21,2025-04-28,2025-04-29,1,EUR,181.93,confirmed,booking.com
B004913,C01930,H007,H007-R008,2025-04-12,2025-04-18,2025-04-21,3,USD,458.5,checked_out,expedia
B004914,C00862,H004,H004-R002,2025-05-09,2025-05-13,2025-05-19,6,USD,1055.66,checked_out,web
B004915,C02585,H002,H002-R016,2025-07-09,2025-07-19,2025-07-21,2,USD,264.6,confirmed,expedia
B004916,C01899,H005,H005-R017,2025-07-19,2025-07-30,2025-07-31,1,EUR,210.31,confirmed,expedia
B004917,C00410,H004,H004-R011,2025-06-11,2025-06-17,2025-06-20,3,EUR,361.13,no_show,booking.com
B004918,C01987,H006,H006-R018,2025-03-30,2025-04-09,2025-04-10,1,EUR,169.91,cancelled,walk_in
B004919,C00851,H008,H008-R006,2025-03-03,2025-03-15,2025-03-18,3,USD,670.93,checked_out,expedia
B004920,C00213,H006,H006-R024,2025-03-06,2025-03-21,2025-03-26,5,USD,943.78,confirmed,booking.com
B004921,C00894,H002,H002-R007,2025-01-13,2025-01-31,2025-02-04,4,EUR,675.15,cancelled,expedia
B004922,C02446,H002,H002-R025,2025-06-26,2025-07-09,2025-07-15,6,EUR,1226.83,cancelled,expedia
B004923,C01648,H001,H001-R015,2025-07-21,2025-07-29,2025-07-30,1,EUR,185.34,checked_out,mobile
B004924,C01151,H007,H007-R005,2025-01-01,2025-01-11,2025-01-14,3,EUR,667.61,confirmed,mobile
B004925,C02846,H006,H006-R012,2025-03-21,2025-03-26,2025-03-30,4,EUR,662.05,cancelled,expedia
B004926,C00755,H001,H001-R020,2025-04-21,2025-05-08,2025-05-14,6,GBP,919.23,checked_out,mobile
B004927,C00925,H008,H008-R015,2025-04-07,2025-04-21,2025-04-27,6,GBP,1172.13,checked_out,web
B004928,C00260,H005,H005-R024,2025-06-11,2025-06-16,2025-06-17,1,GBP,131.85,checked_out,web
B004929,C00731,H007,H007-R017,2025-03-13,2025-03-29,2025-04-04,6,USD,972.22,checked_out,booking.com
B004930,C01407,H006,H006-R013,2025-02-11,2025-02-16,2025-02-23,7,EUR,873.44,checked_out,walk_in
B004931,C01467,H003,H003-R006,2025-04-21,2025-05-13,2025-05-18,5,EUR,1007.8,confirmed,booking.com
B004932,C02738,H003,H003-R021,2025-02-15,2025-02-28,2025-03-04,4,USD,491.46,checked_out,web
B004933,C00425,H002,H002-R018,2025-02-25,2025-03-22,2025-03-25,3,EUR,635.17,no_show,mobile
B004934,C02307,H005,H005-R021,2025-06-05,2025-06-30,2025-07-04,4,EUR,624.86,checked_out,booking.com
B004935,C02430,H005,H005-R025,2025-06-11,2025-07-06,2025-07-11,5,EUR,1111.82,confirmed,walk_in
B004936,C02593,H004,H004-R006,2025-03-26,2025-04-09,2025-04-11,2,EUR,355.61,confirmed,walk_in
B004937,C00530,H001,H001-R015,2025-05-03,2025-05-15,2025-05-16,1,EUR,159.3,checked_out,expedia
B004938,C00880,H003,H003-R014,2025-02-01,2025-02-13,2025-02-20,7,GBP,842.35,confirmed,expedia
B004939,C00337,H008,H008-R012,2025-05-08,2025-05-17,2025-05-21,4,USD,512.91,cancelled,walk_in
B004940,C01377,H001,H001-R004,2025-07-09,2025-07-25,2025-07-28,3,EUR,622.79,checked_out,booking.com
B004941,C00984,H007,H007-R003,2025-04-22,2025-05-14,2025-05-19,5,EUR,672.3,confirmed,expedia
B004942,C00287,H004,H004-R018,2025-02-03,2025-02-04,2025-02-05,1,EUR,142.82,confirmed,mobile
B004943,C00408,H005,H005-R014,2025-01-19,2025-01-27,2025-01-28,1,GBP,138.6,checked_out,expedia
B004944,C01675,H003,H003-R020,2025-03-20,2025-03-31,2025-04-03,3,EUR,646.44,checked_out,expedia
B004945,C00541,H001,H001-R018,2025-05-26,2025-06-06,2025-06-08,2,EUR,386.67,confirmed,walk_in
B004946,C00052,H003,H003-R020,2025-01-05,2025-01-11,2025-01-14,3,EUR,645.82,cancelled,mobile
B004947,C01043,H006,H006-R020,2025-06-16,2025-06-16,2025-06-20,4,EUR,895.28,confirmed,walk_in
B004948,C00506,H005,H005-R023,2025-03-05,2025-03-11,2025-03-12,1,EUR,124.99,confirmed,expedia
B004949,C01581,H002,H002-R012,2025-01-03,2025-01-10,2025-01-15,5,EUR,638.22,confirmed,walk_in
B004950,C00538,H006,H006-R003,2025-07-05,2025-07-12,2025-07-16,4,EUR,498.25,confirmed,mobile
B004951,C02217,H007,H007-R022,2025-05-22,2025-06-13,2025-06-19,6,EUR,1095.21,confirmed,walk_in
B004952,C00296,H004,H004-R021,2025-02-20,2025-03-09,2025-03-10,1,USD,124.43,checked_out,walk_in
B004953,C00650,H006,H006-R003,2025-01-22,2025-02-05,2025-02-10,5,EUR,925.74,checked_out,web
B004954,C02235,H006,H006-R025,2025-01-23,2025-02-15,2025-02-17,2,EUR,394.72,confirmed,mobile
B004955,C02756,H004,H004-R017,2025-05-26,2025-05-31,2025-06-02,2,EUR,351.8,confirmed,expedia
B004956,C00792,H001,H001-R002,2025-01-14,2025-01-19,2025-01-23,4,USD,763.14,confirmed,web
B004957,C02615,H004,H004-R009,2025-01-18,2025-02-01,2025-02-02,1,USD,171.29,confirmed,expedia
B004958,C00447,H005,H005-R016,2025-07-09,2025-07-16,2025-07-18,2,EUR,318.73,confirmed,booking.com
B004959,C01131,H008,H008-R013,2025-02-28,2025-03-05,2025-03-07,2,USD,258.5,confirmed,booking.com
B004960,C00236,H001,H001-R024,2025-04-25,2025-05-14,2025-05-16,2,USD,312.99,confirmed,web
B004961,C02400,H007,H007-R019,2025-02-13,2025-02-16,2025-02-21,5,USD,850.37,confirmed,booking.com
B004962,C01768,H008,H008-R001,2025-01-19,2025-02-08,2025-02-12,4,EUR,808.61,confirmed,expedia
B004963,C01383,H004,H004-R017,2025-02-17,2025-03-04,2025-03-11,7,USD,1294.23,confirmed,walk_in
B004964,C00980,H003,H003-R009,2025-05-14,2025-05-23,2025-05-27,4,USD,881.59,confirmed,expedia
B004965,C01863,H002,H002-R001,2025-06-11,2025-06-21,2025-06-22,1,EUR,218.3,cancelled,web
B004966,C02002,H007,H007-R023,2025-05-24,2025-06-08,2025-06-10,2,USD,298.37,checked_out,mobile
B004967,C01655,H002,H002-R006,2025-04-16,2025-04-19,2025-04-25,6,EUR,1143.03,cancelled,expedia
B004968,C00558,H005,H005-R005,2025-01-30,2025-02-04,2025-02-07,3,EUR,661.75,confirmed,web
B004969,C02669,H005,H005-R025,2025-02-26,2025-03-11,2025-03-13,2,EUR,247.44,checked_out,walk_in
B004970,C01473,H008,H008-R010,2025-02-12,2025-02-19,2025-02-23,4,EUR,676.04,no_show,booking.com
B004971,C02719,H006,H006-R021,2025-07-01,2025-07-26,2025-07-27,1,EUR,195.73,checked_out,expedia
B004972,C01549,H002,H002-R013,2025-02-20,2025-03-12,2025-03-16,4,EUR,601.76,confirmed,expedia
B004973,C01067,H004,H004-R025,2025-04-16,2025-04-27,2025-05-04,7,EUR,1051.19,cancelled,booking.com
B004974,C01122,H008,H008-R006,2025-01-08,2025-01-17,2025-01-20,3,USD,475.71,confirmed,walk_in
B004975,C00580,H008,H008-R022,2025-05-22,2025-06-02,2025-06-03,1,USD,198.87,checked_out,walk_in
B004976,C01090,H007,H007-R010,2025-02-04,2025-02-07,2025-02-11,4,EUR,625.38,confirmed,web
B004977,C02608,H004,H004-R020,2025-01-05,2025-01-26,2025-01-29,3,USD,598.83,no_show,booking.com
B004978,C01912,H008,H008-R021,2025-01-04,2025-01-05,2025-01-10,5,EUR,711.14,checked_out,web
B004979,C02367,H005,H005-R019,2025-07-02,2025-07-27,2025-07-29,2,USD,363.75,checked_out,expedia
B004980,C00550,H007,H007-R014,2025-05-01,2025-05-07,2025-05-08,1,USD,196.34,checked_out,booking.com
B004981,C00234,H005,H005-R005,2025-04-07,2025-04-27,2025-05-01,4,EUR,556.6,checked_out,walk_in
B004982,C00674,H001,H001-R024,2025-07-11,2025-07-22,2025-07-27,5,EUR,707.84,confirmed,expedia
B004983,C02278,H006,H006-R019,2025-06-23,2025-07-04,2025-07-09,5,EUR,889.06,confirmed,expedia
B004984,C01189,H001,H001-R007,2025-01-30,2025-02-09,2025-02-12,3,GBP,376.93,confirmed,mobile
B004985,C00701,H002,H002-R007,2025-03-20,2025-04-14,2025-04-19,5,EUR,891.11,checked_out,web
B004986,C01060,H004,H004-R005,2025-04-07,2025-04-13,2025-04-16,3,EUR,598.24,confirmed,walk_in
B004987,C00989,H004,H004-R005,2025-03-15,2025-03-15,2025-03-17,2,EUR,268.94,confirmed,mobile
B004988,C01372,H005,H005-R015,2025-05-01,2025-05-17,2025-05-23,6,USD,994.41,cancelled,web
B004989,C01105,H006,H006-R023,2025-03-14,2025-03-23,2025-03-25,2,XXX,402.31,confirmed,web
B004990,C02524,H007,H007-R023,2025-05-15,2025-05-21,2025-05-22,1,EUR,205.5,checked_out,web
B004991,C00247,H006,H006-R023,2025-05-02,2025-05-24,2025-05-25,1,EUR,205.74,checked_out,booking.com
B004992,C00090,H001,H001-R004,2025-07-03,2025-07-20,2025-07-22,2,USD,247.74,checked_out,booking.com
B004993,C02333,H002,H002-R021,2025-03-05,2025-03-14,2025-03-16,2,USD,320.44,confirmed,walk_in
B004994,C02554,H002,H002-R018,2025-02-07,2025-02-16,2025-02-20,4,EUR,892.19,checked_out,walk_in
B004995,C00918,H003,H003-R020,2025-06-17,2025-07-07,2025-07-08,1,EUR,205.8,no_show,booking.com
B004996,C00820,H003,H003-R010,2025-06-14,2025-06-30,2025-07-03,3,EUR,430.69,confirmed,web
B004997,C02184,H001,H001-R004,2025-01-17,2025-02-05,2025-02-06,1,GBP,210.08,confirmed,web
B004998,C00082,H003,H003-R004,2025-02-22,2025-03-06,2025-03-07,1,EUR,144.79,checked_out,walk_in
B004999,C00585,H007,H007-R025,2025-07-16,2025-08-06,2025-08-08,2,EUR,428.15,confirmed,booking.com
B005000,C00992,H001,H001-R012,2025-03-01,2025-03-21,2025-03-28,7,EUR,1106.66,checked_out,expedia
B005001,C02417,H005,H005-R005,2025-06-29,2025-07-16,2025-07-17,1,EUR,123.65,checked_out,expedia
B005002,C00808,H001,H001-R018,2025-06-28,2025-06-30,2025-07-03,3,EUR,469.57,confirmed,web
B005003,C02491,H006,H006-R024,2025-04-16,2025-05-10,2025-05-14,4,EUR,523.77,confirmed,booking.com
B005004,C00961,H004,H004-R007,2025-04-09,2025-04-10,2025-04-11,1,EUR,194.48,confirmed,booking.com
B005005,C02785,H006,H006-R004,2025-01-15,2025-01-28,2025-01-29,1,EUR,219.16,cancelled,web
B005006,C01743,H007,H007-R002,2025-06-26,2025-07-11,2025-07-15,4,EUR,878.46,confirmed,web
B005007,C01089,H001,H001-R024,2025-03-21,2025-03-23,2025-03-26,3,EUR,580.62,checked_out,booking.com
B005008,C02825,H004,H004-R024,2025-01-22,2025-01-27,2025-02-01,5,EUR,1008.12,cancelled,mobile
B005009,C00212,H008,H008-R005,2025-05-01,2025-05-15,2025-05-16,1,USD,188.17,confirmed,expedia
B005010,C02690,H004,H004-R010,2025-07-18,2025-08-10,2025-08-16,6,USD,803.77,confirmed,web
B005011,C02129,H005,H005-R011,2025-04-08,2025-04-20,2025-04-25,5,EUR,906.04,confirmed,web
B005012,C01693,H002,H002-R016,2025-01-04,2025-01-15,2025-01-18,3,USD,532.06,checked_out,web
B005013,C00206,H004,H004-R024,2025-03-21,2025-04-13,2025-04-15,2,USD,271.93,confirmed,mobile
B005014,C01281,H004,H004-R006,2025-06-30,2025-07-07,2025-07-10,3,EUR,450.61,checked_out,web
B005015,C02616,H007,H007-R019,2025-03-01,2025-03-09,2025-03-13,4,EUR,654.45,confirmed,booking.com
B005016,C00388,H005,H005-R001,2025-02-20,2025-03-17,2025-03-20,3,EUR,625.45,cancelled,web
B005017,C01758,H006,H006-R002,2025-04-20,2025-05-05,2025-05-08,3,USD,391.15,checked_out,web
B005018,C00456,H004,H004-R002,2025-01-18,2025-01-27,2025-01-29,2,EUR,409.56,checked_out,web
B005019,C00257,H007,H007-R023,2025-03-11,2025-03-21,2025-03-27,6,EUR,1040.03,confirmed,expedia
B005020,C00359,H004,H004-R012,2025-01-27,2025-01-28,2025-01-29,1,EUR,222.24,checked_out,mobile
B005021,C01071,H006,H006-R024,2025-02-10,2025-03-06,2025-03-12,6,EUR,1133.69,checked_out,expedia
B005022,C01216,H005,H005-R025,2025-02-05,2025-02-13,2025-02-19,6,EUR,882.52,no_show,booking.com
B005023,C02376,H008,H008-R020,2025-04-05,2025-04-21,2025-04-24,3,USD,662.71,confirmed,booking.com
B005024,C00605,H001,H001-R001,2025-03-26,2025-04-19,2025-04-24,5,USD,614.33,confirmed,mobile
B005025,C02470,H003,H003-R002,2025-03-07,2025-03-30,2025-04-02,3,USD,432.44,no_show,web
B005026,C02555,H008,H008-R006,2025-07-11,2025-07-17,2025-07-19,2,EUR,372.0,confirmed,walk_in
B005027,C00562,H001,H001-R007,2025-04-16,2025-05-03,2025-05-07,4,EUR,521.82,no_show,web
B005028,C01304,H004,H004-R017,2025-03-25,2025-04-09,2025-04-13,4,EUR,549.21,checked_out,mobile
B005029,C02331,H004,H004-R007,2025-02-04,2025-02-19,2025-02-21,2,EUR,254.36,checked_out,walk_in
B005030,C02304,H002,H002-R014,2025-01-20,2025-02-09,2025-02-11,2,USD,355.87,confirmed,booking.com
B005031,C01031,H006,H006-R004,2025-02-21,2025-03-03,2025-03-07,4,EUR,629.85,checked_out,expedia
B005032,C00389,H004,H004-R007,2025-07-21,2025-08-07,2025-08-08,1,EUR,219.65,confirmed,booking.com
B005033,C00876,H007,H007-R002,2025-01-21,2025-01-31,2025-02-05,5,EUR,1053.25,checked_out,web
B005034,C01781,H001,H001-R009,2025-05-09,2025-05-12,2025-05-15,3,GBP,457.11,cancelled,expedia
B005035,C00027,H001,H001-R001,2025-06-15,2025-06-27,2025-07-02,5,GBP,669.55,confirmed,expedia
B005036,C00240,H002,H002-R023,2025-06-27,2025-07-16,2025-07-17,1,EUR,140.65,confirmed,booking.com
B005037,C02146,H005,H005-R025,2025-07-17,2025-08-05,2025-08-11,6,EUR,1009.77,confirmed,web
B005038,C01166,H006,H006-R025,2025-02-17,2025-03-01,2025-03-07,6,USD,1271.51,confirmed,web
B005039,C01650,H001,H001-R016,2025-02-07,2025-02-09,2025-02-10,1,GBP,219.28,confirmed,walk_in
B005040,C00923,H001,H001-R002,2025-06-28,2025-07-03,2025-07-06,3,EUR,414.33,confirmed,mobile
B005041,C02201,H002,H002-R007,2025-05-31,2025-06-05,2025-06-06,1,EUR,192.56,confirmed,expedia
B005042,C01538,H001,H001-R009,2025-03-06,2025-03-12,2025-03-18,6,GBP,830.89,cancelled,booking.com
B005043,C02958,H007,H007-R002,2025-06-07,2025-06-15,2025-06-19,4,USD,714.28,confirmed,web
B005044,C01969,H003,H003-R015,2025-06-21,2025-06-22,2025-06-24,2,EUR,432.62,cancelled,web
B005045,C00389,H004,H004-R016,2025-02-18,2025-03-03,2025-03-06,3,EUR,514.35,checked_out,web
B005046,C02434,H006,H006-R007,2025-05-31,2025-06-15,2025-06-17,2,USD,391.07,confirmed,walk_in
B005047,C00002,H007,H007-R008,2025-05-24,2025-06-16,2025-06-19,3,GBP,667.91,no_show,booking.com
B005048,C02936,H003,H003-R018,2025-04-24,2025-05-14,2025-05-19,5,GBP,1085.58,confirmed,walk_in
B005049,C01845,H008,H008-R008,2025-04-05,2025-04-14,2025-04-15,1,EUR,138.61,checked_out,expedia
B005050,C01576,H004,H004-R003,2025-02-09,2025-02-28,2025-03-02,2,USD,360.34,checked_out,mobile
B005051,C01252,H004,H004-R005,2025-07-18,2025-07-21,2025-07-22,1,USD,145.3,checked_out,expedia
B005052,C01419,H008,H008-R004,2025-07-12,2025-07-21,2025-07-23,2,GBP,296.92,no_show,mobile
B005053,C00402,H003,H003-R001,2025-04-23,2025-05-01,2025-05-05,4,GBP,714.67,checked_out,walk_in
B005054,C01136,H003,H003-R016,2025-07-21,2025-08-15,2025-08-18,3,EUR,379.98,confirmed,web
B005055,C01125,H006,H006-R024,2025-01-21,2025-01-24,2025-01-29,5,EUR,1003.23,checked_out,expedia
B005056,C02008,H003,H003-R022,2025-03-26,2025-04-08,2025-04-10,2,EUR,444.2,confirmed,mobile
B005057,C00599,H003,H003-R019,2025-03-15,2025-04-07,2025-04-09,2,EUR,438.87,checked_out,walk_in
B005058,C01854,H003,H003-R012,2025-02-12,2025-02-16,2025-02-21,5,EUR,728.63,no_show,mobile
B005059,C02381,H005,H005-R016,2025-01-02,2025-01-19,2025-01-25,6,EUR,1074.85,checked_out,booking.com
B005060,C02238,H006,H006-R013,2025-06-23,2025-07-17,2025-07-18,1,EUR,143.33,checked_out,mobile
B005061,C02032,H007,H007-R018,2025-05-01,2025-05-11,2025-05-15,4,EUR,732.87,confirmed,booking.com
B005062,C01641,H006,H006-R024,2025-05-25,2025-06-02,2025-06-06,4,USD,525.8,confirmed,mobile
B005063,C02163,H003,H003-R007,2025-05-13,2025-06-05,2025-06-09,4,EUR,734.95,confirmed,web
B005064,C01406,H008,H008-R024,2025-02-20,2025-03-08,2025-03-09,1,EUR,174.27,confirmed,walk_in
B005065,C01254,H003,H003-R007,2025-02-15,2025-02-21,2025-02-22,1,EUR,132.74,confirmed,mobile
B005066,C02705,H008,H008-R011,2025-05-15,2025-06-04,2025-06-10,6,EUR,1105.0,confirmed,web
B005067,C01130,H002,H002-R014,2025-06-17,2025-06-24,2025-06-26,2,USD,253.12,checked_out,web
B005068,C01542,H003,H003-R021,2025-05-02,2025-05-13,2025-05-18,5,EUR,990.23,checked_out,mobile
B005069,C02720,H008,H008-R009,2025-01-18,2025-02-11,2025-02-12,1,USD,122.48,confirmed,mobile
B005070,C02197,H004,H004-R014,2025-01-21,2025-01-25,2025-01-28,3,GBP,408.54,checked_out,booking.com
B005071,C01988,H005,H005-R018,2025-05-02,2025-05-20,2025-05-21,1,EUR,128.73,checked_out,web
B005072,C01253,H005,H005-R005,2025-05-17,2025-05-27,2025-05-30,3,EUR,368.37,cancelled,expedia
B005073,C01453,H002,H002-R008,2025-01-18,2025-02-06,2025-02-08,2,EUR,386.99,cancelled,web
B005074,C02629,H001,H001-R007,2025-04-18,2025-04-22,2025-04-25,3,GBP,505.82,confirmed,expedia
B005075,C00444,H003,H003-R009,2025-05-04,2025-05-16,2025-05-17,1,EUR,183.6,cancelled,walk_in
B005076,C00875,H002,H002-R024,2025-04-24,2025-05-12,2025-05-16,4,EUR,862.81,confirmed,mobile
B005077,C00283,H006,H006-R015,2025-03-03,2025-03-26,2025-03-31,5,USD,961.3,checked_out,mobile
