payment_id,booking_id,provider,status,amount,currency,transaction_date
PVF7PHWPPB,B001410,adyen,chargeback,293.73,EUR,2025-06-03
P9BAWDS2RP,B001410,paypal,captured,419.61,EUR,2025-06-02
PR1WPISBRZ,B001413,adyen,captured,423.08,ZZZ,2025-05-06
PRCXZNA3W9,B001721,adyen,failed,647.75,USD,2025-04-09
P5N9QFKSLC,B000340,pos,captured,882.99,EUR,2025-03-07
PIRM8DOKRS,B005969,paypal,failed,415.25,GBP,2025-05-14
PYC22IST7T,B005385,adyen,captured,511.14,ZZZ,2025-05-01
PSW030ERRN,B002010,stripe,authorized,609.15,EUR,2025-02-23
PUIPFOEA60,B003010,adyen,captured,282.45,EUR,2025-01-10
PO4UFLVIZF,B002228,paypal,captured,392.63,EUR,2025-07-05
P19NY63Q48,B003209,pos,captured,256.36,USD,2025-01-08
P3SZ4G6W7A,B000115,pos,captured,218.35,USD,2025-02-07
P41I6GKO33,B000741,adyen,captured,762.14,USD,2025-01-24
PJ2JTZJM58,B000711,paypal,authorized,955.63,EUR,2025-05-14
PWW5XEH593,B002403,pos,captured,564.43,USD,2025-03-20
P3EM940IE5,B003175,stripe,authorized,439.11,EUR,2025-06-15
PTZJ8TEL61,B005198,paypal,captured,434.7,GBP,2025-02-15
PDJD1FA7S2,B003039,adyen,captured,720.46,USD,2025-07-05
PUEA62PACY,B002764,adyen,captured,296.12,GBP,2025-07-19
PP6C4E0OSC,B002935,pos,captured,310.91,EUR,2025-02-06
PBDO5879KB,B002439,adyen,captured,932.28,EUR,2025-07-11
PICIMY2XNG,B004818,adyen,captured,599.14,EUR,2025-03-21
PPFBJUX4SP,B004369,paypal,captured,171.74,GBP,2025-06-05
P9OISWX8F4,B001155,stripe,captured,747.76,USD,2025-06-24
P1KVW1N4MM,B001769,stripe,failed,653.61,EUR,2025-03-28
PZX3UGYP0G,B003253,paypal,captured,344.06,USD,2025-04-11
PEU2RGSSKW,B003253,paypal,authorized,491.52,USD,2025-04-11
PSZW5EAOUY,B005702,adyen,captured,167.99,EUR,2025-03-09
P8SZH8GIH5,B002327,pos,captured,431.02,EUR,2025-03-08
PD5QRKCKT7,B003027,adyen,captured,354.56,GBP,2025-02-04
PC1FVKS701,B003147,paypal,failed,327.29,EUR,2025-01-19
PU3OJW36P3,B002516,pos,refunded,167.49,EUR,2025-02-06
PDMT4WXZGR,B000423,adyen,refunded,149.62,EUR,2025-06-28
PHJ4EET21L,B001813,adyen,refunded,175.01,EUR,2025-03-18
PUG4EJV0SP,B001813,pos,refunded,250.01,EUR,2025-03-20
PYCPBDRHC7,B001550,adyen,captured,1048.95,EUR,2025-06-08
P0AY4ESA2T,B002450,paypal,failed,119.79,EUR,2025-05-17
PR8EXV2K31,B002301,adyen,captured,197.48,GBP,2025-07-06
PLL0C8K54G,B000334,pos,captured,122.47,EUR,2025-01-24
PYVO8CNDPQ,B001288,paypal,captured,270.24,EUR,2025-01-12
PQ5J1F4F0W,B005430,stripe,captured,345.53,EUR,2025-05-13
PYB8LXTAD3,B001165,adyen,captured,423.6,USD,2025-01-11
P1ELETK24N,B004957,pos,captured,171.29,USD,2025-01-18
PI3AL4KWBS,B003424,adyen,captured,933.07,EUR,2025-03-23
P2W440OEK7,B001652,paypal,captured,397.78,USD,2025-07-16
PRRPKULCPG,B004388,paypal,captured,952.24,EUR,2025-05-29
PW9T7NF2DE,B000899,pos,refunded,219.25,EUR,2025-06-24
PKMR7L2502,B000899,adyen,captured,313.22,EUR,2025-06-19
P20VOUC07S,B004194,paypal,captured,160.11,GBP,2025-03-24
PNFHZXJDAT,B002322,paypal,captured,951.68,EUR,2025-06-11
PRPFC5DO5D,B005216,stripe,captured,387.86,EUR,2025-01-18
PQVDU1VZ44,B001937,stripe,captured,143.64,EUR,2025-04-22
PI9MVAZ8CT,B000866,stripe,captured,954.87,EUR,2025-07-08
POV0HWCLJ5,B001467,paypal,captured,99.06,USD,2025-03-11
PTGCL0FGLY,B001467,stripe,authorized,141.52,USD,2025-03-18
PPK48AD1GH,B002091,pos,captured,644.55,EUR,2025-03-23
PFP0WRODVR,B002459,paypal,captured,308.12,GBP,2025-07-05
PF21PF1MRA,B004296,pos,authorized,793.26,EUR,2025-04-14
PLE4AXJ6KD,B004429,pos,authorized,220.57,GBP,2025-05-29
PPAWGQXZPY,B002914,stripe,refunded,473.97,EUR,2025-03-20
PER9ZSIDEM,B005537,stripe,captured,1059.09,GBP,2025-07-08
PG0CHU4FL5,B001175,stripe,captured,381.1,USD,2025-04-14
P90IP9O1H2,B003977,pos,captured,382.23,USD,2025-05-26
PTL4FRE9Z5,B001436,pos,captured,261.64,EUR,2025-03-20
PZS4NVN84I,B000903,pos,failed,123.98,USD,2025-04-21
PBPJZNEE79,B001456,pos,captured,132.45,USD,2025-03-26
PRAUSD7H6H,B005873,paypal,captured,566.19,USD,2025-05-07
P3RNB5784T,B004366,pos,refunded,648.52,USD,2025-05-11
PR0TEFPWVZ,B000355,stripe,failed,641.37,EUR,2025-04-22
PIE2VAN0GW,B004821,adyen,captured,575.15,EUR,2025-05-07
PMU0FP7O8S,B000916,paypal,failed,496.87,EUR,2025-05-29
PJH0WJ69S4,B004526,adyen,captured,247.13,EUR,2025-05-26
P868LO2VTI,B005516,pos,captured,184.72,EUR,2025-03-07
PB35XS6U7X,B003189,pos,captured,589.88,EUR,2025-07-10
PBH583BEJR,B003189,pos,captured,842.69,EUR,2025-07-11
P5ASCKL4A4,B000516,pos,captured,853.43,EUR,2025-05-17
POY9DC5ZYK,B005582,adyen,failed,424.36,EUR,2025-02-12
PIJQ88ZB74,B003965,adyen,captured,245.15,EUR,2025-03-29
P4LMYYRY0T,B002965,paypal,captured,1171.68,EUR,2025-06-21
PLWXEGDJ3H,B005468,stripe,failed,608.29,GBP,2025-03-28
PNGUMNHHX0,B004781,adyen,captured,675.95,EUR,2025-05-05
PAIDJB11T7,B000700,paypal,chargeback,158.59,EUR,2025-07-17
P5HEFK8J7L,B002298,adyen,captured,263.84,EUR,2025-05-20
PXM19D9BIK,B002044,paypal,captured,639.67,EUR,2025-02-23
P20ZMS15TB,B003423,paypal,captured,456.86,EUR,2025-04-06
PJP7Y6XMSU,B002656,paypal,captured,575.64,USD,2025-01-15
PVL0IO2LRS,B001375,adyen,failed,210.37,EUR,2025-07-15
PY3N745ANN,B004660,paypal,failed,188.87,EUR,2025-04-28
PJD8XO43U8,B002608,paypal,authorized,885.18,USD,2025-04-20
P2I4CRFN8Z,B003690,paypal,refunded,260.07,GBP,2025-04-23
P6QEYXWKRN,B005052,stripe,captured,296.92,GBP,2025-07-21
PMDJC4ES1X,B001012,stripe,refunded,637.56,EUR,2025-03-10
P9TE08AJVB,B001416,pos,captured,427.78,GBP,2025-04-08
P0KBAJ4LGI,B003927,stripe,failed,655.66,USD,2025-03-13
PLXYDD588Q,B001301,adyen,captured,822.95,EUR,2025-06-19
PQJDILVCIJ,B004641,adyen,captured,794.75,EUR,2025-04-26
PRV05ZX2P2,B003971,adyen,captured,422.85,EUR,2025-06-06
PIOTRT4QPE,B005600,stripe,captured,723.88,GBP,2025-03-24
PZDDQAW8M9,B005600,paypal,captured,1034.11,GBP,2025-03-27
PQM8M874W8,B002722,pos,captured,832.21,EUR,2025-03-06
PVTIOPCRFC,B005275,pos,captured,505.3,EUR,2025-07-18
PN818GHODQ,B004768,stripe,captured,154.05,EUR,2025-06-14
PMRAL2ZXET,B004016,pos,captured,324.77,USD,2025-01-10
PA1PWTO11E,B005571,adyen,captured,716.24,GBP,2025-05-03
PUIBDUSDHO,B004761,stripe,captured,136.01,EUR,2025-04-22
P7YYHUB0XW,B004761,paypal,chargeback,194.3,EUR,2025-04-13
PK5WI9W74Q,B002657,pos,captured,1319.4,EUR,2025-07-04
P0WZR5K2A1,B002160,adyen,captured,715.06,USD,2025-06-02
P9X1H83A6K,B001572,adyen,authorized,678.78,USD,2025-05-16
PTUF9MOXW2,B001572,paypal,authorized,969.68,USD,2025-05-11
P621XQLCJ9,B005986,stripe,captured,1097.33,EUR,2025-04-10
PNX7I4PNMC,B003510,stripe,captured,390.23,EUR,2025-06-11
PSJPWTIJA9,B004786,adyen,captured,513.49,EUR,2025-04-05
PIWAR88609,B003945,pos,captured,522.75,EUR,2025-04-25
PD17QN0YVW,B000149,stripe,captured,342.89,EUR,2025-07-02
PISJ28ZJHF,B004624,pos,failed,383.33,EUR,2025-04-23
PB0RM5APZG,B004653,pos,captured,193.74,EUR,2025-01-15
PS77QQIO0K,B005137,stripe,failed,633.09,EUR,2025-01-09
PHFTG85BIP,B005572,adyen,captured,502.12,EUR,2025-06-02
PAGGCPU3HW,B005572,adyen,authorized,717.32,EUR,2025-05-28
PXEU19H5GV,B000531,pos,captured,372.28,EUR,2025-07-31
PUXT9J1KUT,B000987,pos,captured,302.87,ZZZ,2025-05-26
P2EJBP1PCO,B005724,paypal,captured,601.79,EUR,2025-06-07
PXZWR5GVMI,B005234,stripe,captured,374.53,EUR,2025-05-18
P3LKRBQGR1,B005145,pos,captured,169.44,USD,2025-02-02
PN1BVHBHLW,B004318,adyen,authorized,315.64,EUR,2025-03-28
P1PPJWZGDT,B000764,pos,captured,520.32,EUR,2025-02-01
PGAZE7Z972,B005347,pos,failed,710.0,GBP,2025-03-24
P2ZEAQ53HW,B005669,stripe,captured,707.42,USD,2025-01-19
PFGDO1VT3U,B001942,stripe,captured,242.5,EUR,2025-01-07
PSF959E7WI,B003952,stripe,failed,422.97,EUR,2025-02-03
POTFGYAQN7,B003952,adyen,authorized,604.24,EUR,2025-01-27
P66GZKSYLP,B004151,paypal,failed,276.02,EUR,2025-04-10
P36RXY3RJ4,B005775,pos,captured,183.73,EUR,2025-02-21
PLT3GV63WF,B004028,adyen,authorized,486.45,EUR,2025-01-23
PF245UOWWT,B005486,paypal,captured,195.44,EUR,2025-01-10
P4IZMDRXNZ,B001293,stripe,captured,811.17,EUR,2025-02-25
PMVENJHQ4F,B003173,paypal,captured,377.17,EUR,2025-06-13
PUEO7OLMWI,B002754,pos,captured,162.75,EUR,2025-04-02
P2LHMUI50K,B000359,stripe,captured,655.8,EUR,2025-04-08
PYSH5POPAP,B003903,adyen,captured,470.64,EUR,2025-05-03
PF2NDAUJQZ,B003903,stripe,authorized,672.34,EUR,2025-04-28
P5OHNHKTBE,B003520,paypal,captured,211.95,EUR,2025-05-23
P2DKLSOK2L,B004638,pos,failed,351.49,USD,2025-05-15
P1PUCMXD6U,B003436,pos,captured,514.37,USD,2025-02-05
PMHKVYCXLO,B002341,stripe,captured,643.47,USD,2025-06-29
PFOFJUHAXO,B004304,adyen,captured,308.74,GBP,2025-02-25
P28E1R4RA1,B000034,adyen,captured,191.14,EUR,2025-06-09
P0VRHGFW38,B000330,pos,captured,1456.46,EUR,2025-06-28
PU3UHRWAFY,B004506,pos,captured,411.34,USD,2025-04-06
PU3L2HF8WS,B004839,pos,captured,1338.69,USD,2025-01-28
P3YMPSMGNG,B004797,paypal,captured,931.54,EUR,2025-06-01
P5CZ9I9K9D,B001732,stripe,refunded,1270.15,USD,2025-04-17
PVBPQVKC0I,B005278,stripe,captured,506.6,USD,2025-04-02
PHV15VT0IG,B002784,pos,captured,506.22,USD,2025-03-16
PMVIX686J4,B005654,stripe,failed,294.03,EUR,2025-02-25
P0137RR64F,B001537,stripe,captured,264.12,EUR,2025-07-14
P8YMQX3D2S,B001537,paypal,failed,377.31,EUR,2025-07-13
PGWWHN985Z,B001888,adyen,captured,630.07,EUR,2025-07-30
PY63AIY34Z,B004657,pos,authorized,267.93,EUR,2025-06-13
PJ6XE6FET0,B001387,stripe,captured,417.77,USD,2025-07-19
PTCB678P8W,B005418,paypal,captured,538.55,USD,2025-04-28
PAW8TFRCAJ,B005250,pos,failed,396.34,EUR,2025-03-20
PNFP8EY944,B002157,pos,failed,341.18,EUR,2025-04-29
PEUROHENNZ,B004176,adyen,captured,378.98,GBP,2025-01-20
PFS3LEWDIA,B004025,adyen,captured,289.08,USD,2025-03-19
PEJ92TXFP2,B000687,adyen,captured,902.63,EUR,2025-01-26
PCXDD3OKWR,B003387,adyen,chargeback,156.77,GBP,2025-06-08
P6BE6U8PGK,B001262,adyen,refunded,891.73,USD,2025-06-06
PLMAA3VAUB,B004806,stripe,captured,359.62,EUR,2025-05-11
PKJB0XAJ2F,B003525,paypal,captured,441.3,EUR,2025-04-23
PVSG7CANTR,B003827,stripe,captured,327.16,EUR,2025-04-03
P27XFCDKMB,B004555,adyen,captured,121.58,USD,2025-04-18
PMULOYNQY7,B004044,adyen,failed,1289.94,USD,2025-05-09
PYNY5YQQFK,B001406,paypal,captured,149.21,ZZZ,2025-03-08
P307JEQC4L,B000693,pos,failed,137.06,EUR,2025-04-16
P5HXBUEBO6,B002796,paypal,captured,388.44,EUR,2025-03-08
P9H2CXOGQM,B002997,paypal,captured,385.59,GBP,2025-01-17
PDNGWUSK9J,B000727,pos,captured,678.95,EUR,2025-02-13
POHMU1IJ9O,B005080,stripe,refunded,779.99,EUR,2025-07-20
PA4EP64401,B003458,pos,captured,911.29,USD,2025-02-15
PKGQEDGXOT,B004694,stripe,authorized,630.94,EUR,2025-05-29
PKG3G74CC6,B001454,stripe,captured,119.89,USD,2025-02-24
PVAITFUZRE,B005345,paypal,captured,213.6,USD,2025-03-24
PH6F55BFPZ,B004524,adyen,captured,667.1,EUR,2025-03-29
P3140ZY7SN,B004675,stripe,captured,653.2,EUR,2025-05-30
P0GDP25T3L,B002805,adyen,captured,124.53,EUR,2025-06-19
PRHVQ9W033,B005769,paypal,captured,797.08,EUR,2025-04-26
PICLJKDQB0,B001764,paypal,captured,823.08,EUR,2025-03-15
PNM4ZEL3AR,B003043,stripe,failed,97.67,EUR,2025-06-07
P1EAI4MWMK,B003043,pos,authorized,139.53,EUR,2025-06-13
PQNJEVDDMY,B003890,adyen,captured,312.86,USD,2025-07-04
PO1XRLCZJ5,B001988,adyen,chargeback,1138.6,EUR,2025-05-13
PB6THJCQKK,B004811,adyen,captured,833.88,USD,2025-06-10
PXJ39D1KRR,B000674,stripe,chargeback,570.61,EUR,2025-05-26
PCTV63QUND,B000397,adyen,captured,394.57,EUR,2025-04-28
PUG6IW83IB,B000753,adyen,authorized,1259.47,USD,2025-02-27
PZ93D61R7C,B005022,paypal,captured,882.52,EUR,2025-02-14
P77X31P11L,B004011,stripe,authorized,609.11,EUR,2025-06-25
PWZJGZZVJY,B004900,stripe,captured,244.36,EUR,2025-03-21
PTVRUW2TX7,B003138,pos,captured,1110.2,GBP,2025-06-17
PFRTGYVRG4,B004082,adyen,refunded,139.13,EUR,2025-02-19
P0PHEKAIUO,B004684,paypal,captured,619.71,EUR,2025-06-11
PZCEAMUUNB,B004684,stripe,captured,885.3,EUR,2025-06-09
P3C8MQZ0MP,B004145,stripe,captured,160.46,GBP,2025-07-02
PEB0HGNE6E,B003930,pos,captured,1296.68,EUR,2025-07-21
PZSXB5BQ7W,B005221,adyen,refunded,647.8,GBP,2025-05-04
PUXQSNXQXZ,B000129,pos,captured,340.61,EUR,2025-05-18
P6FY7CWS95,B000803,stripe,authorized,202.22,EUR,2025-07-03
PH8RRVG29J,B000388,stripe,failed,429.4,EUR,2025-06-28
PBLBLZJ58C,B004463,stripe,captured,808.51,EUR,2025-02-22
P31H8408PY,B003599,pos,captured,402.58,EUR,2025-04-26
PDPOG74NAI,B003599,paypal,chargeback,575.12,EUR,2025-04-28
PF4NVE9SQW,B003278,paypal,captured,565.05,EUR,2025-02-22
PDW4CC5SI3,B001007,pos,captured,255.79,USD,2025-06-25
PFAY8S0WLR,B000808,paypal,captured,295.95,EUR,2025-07-18
PZT1U7XKQL,B003547,paypal,captured,871.83,EUR,2025-02-28
P9NC9X9QC0,B003814,paypal,captured,131.93,EUR,2025-03-20
P6CV69P74T,B005521,pos,captured,406.23,EUR,2025-05-12
P31C2MOF9U,B000653,stripe,captured,357.0,EUR,2025-07-15
P5SSW2XVI3,B001671,pos,authorized,742.95,EUR,2025-02-02
P0CR9HO4ZY,B002046,paypal,captured,764.73,EUR,2025-04-15
PCNJKOYW7S,B001894,pos,captured,552.1,USD,2025-02-22
P4PVVFFQ9Q,B005399,paypal,captured,204.94,EUR,2025-03-27
PARNJ68ZZ1,B004444,paypal,authorized,352.23,EUR,2025-05-30
P322C91XQP,B001153,stripe,captured,119.76,GBP,2025-03-16
P9CH9DGANZ,B005240,stripe,captured,120.6,USD,2025-04-19
PGWM1HJGNA,B002840,adyen,captured,174.33,EUR,2025-04-14
PVPY5EQEA7,B001017,stripe,refunded,136.76,EUR,2025-01-28
P7RHV64JB4,B002335,adyen,refunded,424.89,EUR,2025-03-04
PU9R1URVRJ,B003910,stripe,captured,531.0,USD,2025-06-25
P3BK7AO5W5,B002316,stripe,captured,745.72,EUR,2025-02-20
PV8VD58FI7,B005547,stripe,captured,150.66,EUR,2025-05-23
P5IIM8EA1Q,B000952,pos,captured,845.89,USD,2025-06-29
P1IWIO6GQD,B002414,paypal,captured,422.55,EUR,2025-03-23
P9XPZMWUAN,B002414,adyen,captured,603.65,EUR,2025-03-21
PF79AJK1W5,B002250,paypal,captured,1004.23,EUR,2025-07-13
PTKGXIQ8CA,B004267,adyen,captured,1045.57,EUR,2025-07-05
P3DK4VL0UD,B004267,paypal,captured,1493.67,EUR,2025-07-05
PV32NGZ2IF,B000127,adyen,failed,674.3,EUR,2025-01-31
PY3IXMF87U,B001422,paypal,captured,346.83,EUR,2025-02-28
PVBHDX6O4M,B000968,paypal,captured,743.15,EUR,2025-04-15
PIL1UHD7T3,B003870,stripe,refunded,379.07,EUR,2025-01-20
PLYF9Q8WDA,B003870,paypal,captured,541.53,EUR,2025-01-21
PY37JMEKI0,B005633,pos,captured,151.38,EUR,2025-02-15
P3DRDQH3SO,B002590,pos,captured,216.53,EUR,2025-01-23
PU1IYU60A7,B002059,paypal,captured,135.37,EUR,2025-06-26
P7INAGAADM,B003445,pos,captured,746.33,USD,2025-02-12
PXFD4WW3RU,B004895,stripe,captured,278.07,GBP,2025-04-21
PW5QC3MHOF,B001604,adyen,captured,881.02,GBP,2025-03-03
P3FTXIY4D5,B000666,paypal,chargeback,487.84,EUR,2025-02-01
P8T66LQHFN,B004967,pos,captured,1143.03,EUR,2025-04-22
PI18VZ75UE,B004209,adyen,failed,103.0,EUR,2025-03-28
P13JUF6YLJ,B004209,adyen,captured,147.15,EUR,2025-03-28
PJLFUQ8P4H,B003521,paypal,captured,130.44,USD,2025-03-09
P0XI22N6ZL,B001358,paypal,captured,889.8,EUR,2025-05-21
P1IQGVPRHO,B001439,adyen,captured,238.33,GBP,2025-03-03
P8Q737NLDT,B001333,adyen,refunded,386.57,GBP,2025-03-12
P8RPF9FS3P,B002258,pos,captured,173.58,EUR,2025-06-12
PAPH8AI7DS,B002571,pos,captured,1183.13,EUR,2025-04-30
PUH7XN6QZZ,B005736,adyen,failed,667.94,EUR,2025-06-12
PWDA00XQD4,B004111,pos,authorized,186.72,EUR,2025-06-17
PTBU2ASTBQ,B003236,paypal,captured,182.67,EUR,2025-07-20
PH1CI4YHPG,B005140,adyen,captured,812.33,EUR,2025-04-01
P3EO3QGMJ5,B004942,pos,refunded,142.82,EUR,2025-02-08
P3TV00LW3G,B000203,pos,authorized,134.63,EUR,2025-03-18
PAVVIDVUE0,B002830,stripe,captured,192.68,EUR,2025-03-30
PYHSXFJBKV,B002049,stripe,captured,634.21,EUR,2025-07-17
PPN63MAROJ,B004061,adyen,captured,120.13,EUR,2025-07-23
P837WF7VAC,B005068,pos,captured,990.23,EUR,2025-05-05
P8X1OEPV1L,B002612,stripe,captured,613.77,USD,2025-06-05
P3PIPVSLXJ,B001867,adyen,captured,404.36,EUR,2025-02-01
P9G6VFA2QX,B004357,pos,refunded,123.45,EUR,2025-02-11
P68B0BYO8Y,B003272,pos,captured,1031.68,EUR,2025-07-25
PF8GXGSANT,B005441,pos,captured,398.64,EUR,2025-04-13
P6M2ZJCQA3,B000759,pos,captured,862.72,USD,2025-07-16
PSNMLDKCZ5,B005983,stripe,authorized,699.33,EUR,2025-07-07
P4XCSZ1M78,B000015,pos,refunded,643.03,USD,2025-06-21
PEUL9LGT35,B003281,stripe,captured,647.54,EUR,2025-04-05
PBDN3YJFBB,B004427,paypal,captured,125.8,USD,2025-02-09
PVYA7RC0KI,B000814,adyen,captured,300.24,USD,2025-03-07
PUWUKU4VUG,B003503,adyen,captured,366.56,EUR,2025-06-18
P0AWQKWLH0,B000797,stripe,captured,778.94,EUR,2025-07-24
PZ11CI4K27,B004261,paypal,captured,602.71,USD,2025-04-21
PNEWP4ZSXQ,B002243,paypal,refunded,487.68,EUR,2025-05-30
PWKWHLR9N8,B004910,paypal,authorized,222.67,EUR,2025-03-12
PTTCYWWWGV,B003942,paypal,failed,435.1,GBP,2025-01-09
PJC3779ET7,B000911,stripe,authorized,784.41,EUR,2025-07-16
PHHN31Q0QH,B005369,adyen,captured,141.02,EUR,2025-06-04
PAHNDNL6ON,B004053,stripe,captured,604.87,USD,2025-03-17
PCGB80ZNOI,B005490,paypal,authorized,176.51,USD,2025-04-15
PZ4JZDG21P,B002645,pos,chargeback,215.8,EUR,2025-03-13
P39TBJN4A3,B005329,adyen,captured,384.74,EUR,2025-05-24
P968SQ1H68,B005958,pos,captured,868.76,EUR,2025-02-16
PKTOLDPXQ5,B004183,adyen,captured,831.21,USD,2025-03-16
PF1UZ0WCR3,B002630,stripe,authorized,703.19,EUR,2025-03-27
P8NKOYRMZJ,B002943,stripe,captured,587.53,USD,2025-05-19
PLW36AANHL,B004846,adyen,refunded,378.74,GBP,2025-07-16
PKBFHB4NHN,B004947,paypal,refunded,895.28,EUR,2025-06-22
P4MOCFG9CO,B003694,pos,authorized,477.52,EUR,2025-05-08
P6AS5VKEAJ,B004009,pos,refunded,169.29,EUR,2025-03-30
PHMNAI0DTS,B003192,paypal,captured,666.1,USD,2025-05-08
P1GHFQCSP9,B005606,pos,captured,804.95,USD,2025-07-19
PWBXC4ZRZN,B005182,paypal,failed,346.76,EUR,2025-03-09
PJMH0AE1T3,B005393,paypal,failed,123.37,EUR,2025-03-02
P522LUWL0P,B001860,pos,captured,257.16,ZZZ,2025-02-13
P17GTB5CJU,B001883,pos,captured,588.02,USD,2025-04-10
PKQELGA5W5,B005386,paypal,refunded,894.16,EUR,2025-03-25
P7WGY92Y9X,B005818,paypal,authorized,567.16,EUR,2025-06-02
PBTZESIRYM,B004234,stripe,captured,143.77,GBP,2025-04-17
PWMS81YUUK,B003102,adyen,refunded,713.39,USD,2025-03-28
PD3A04ZGAQ,B000221,pos,refunded,441.74,GBP,2025-05-10
PFD1VBHUB6,B003979,paypal,authorized,641.2,EUR,2025-06-04
PTG7D5DG6P,B003024,pos,captured,167.98,EUR,2025-04-29
P4YULSGTC9,B005930,pos,captured,579.59,EUR,2025-07-14
PJA9AR5DU1,B004414,pos,captured,436.75,EUR,2025-05-05
PKRD3DBRFB,B005058,stripe,captured,728.63,EUR,2025-02-15
PEZXY7JEDJ,B004227,pos,captured,805.49,EUR,2025-03-23
P4X3TD9PMZ,B000009,stripe,captured,277.42,USD,2025-03-22
PXNIC4L1EX,B000009,adyen,captured,396.32,USD,2025-03-14
PX46ETJM27,B004671,pos,captured,348.19,EUR,2025-06-05
PDCKSMD2OJ,B000311,pos,captured,724.26,EUR,2025-03-05
P7LMD8QUV2,B000311,paypal,captured,1034.66,EUR,2025-03-05
PLMGNCV6O2,B004971,paypal,authorized,195.73,EUR,2025-07-07
PB5XBQTC0P,B004873,adyen,captured,576.78,EUR,2025-01-06
PNQ32WKIU9,B005159,pos,captured,177.57,EUR,2025-01-23
PO00OI1HMY,B003550,adyen,captured,117.7,EUR,2025-07-15
PFZASN4RQH,B003550,adyen,failed,168.14,EUR,2025-07-12
PF5FRZFE0K,B002358,stripe,captured,385.19,EUR,2025-02-24
PNUVCBB9GS,B002358,pos,refunded,550.27,EUR,2025-03-04
P4JAEF57Y9,B004240,stripe,captured,757.26,EUR,2025-05-25
PU8ZUTD36W,B005781,adyen,captured,299.95,EUR,2025-06-01
PFH1PET7YM,B002733,pos,captured,785.25,EUR,2025-06-21
PPXBCWE8K1,B003577,stripe,captured,983.39,EUR,2025-07-22
PO0NXPSXPC,B005003,adyen,captured,366.64,EUR,2025-04-21
PVRQXM9JV2,B005003,paypal,captured,523.77,EUR,2025-04-25
P7ZOW44A5N,B003512,pos,authorized,820.26,EUR,2025-02-10
PI6USW4XJI,B003427,stripe,captured,157.68,USD,2025-05-07
PWYAEJFIU2,B003771,paypal,captured,400.67,EUR,2025-02-09
PJ4SJWO0N8,B002786,pos,captured,803.99,EUR,2025-06-26
PLPKYDL2BS,B000862,paypal,captured,268.75,USD,2025-02-08
P6L6HBT2HJ,B005914,paypal,failed,755.9,EUR,2025-05-25
PNX05S2PX2,B005914,paypal,captured,1079.86,EUR,2025-05-18
PQX2DSJ08E,B000991,pos,captured,298.51,USD,2025-01-26
PUOFSLZRSC,B004662,paypal,captured,822.18,EUR,2025-06-16
PODXDYFWGF,B000038,adyen,captured,609.26,USD,2025-05-13
P4Q9WRBSND,B005757,adyen,refunded,792.08,EUR,2025-07-29
PEL28URD3M,B004749,paypal,captured,327.34,EUR,2025-04-03
PA7WGUCGPY,B004372,pos,captured,671.05,EUR,2025-04-01
P0FY85TM4I,B000007,adyen,failed,122.07,EUR,2025-01-31
PBTC55Q08H,B000007,adyen,captured,174.39,EUR,2025-02-01
PJTJ1DRSUG,B002885,adyen,failed,380.28,USD,2025-06-15
PYZNLXDUOO,B004115,adyen,captured,211.86,USD,2025-03-28
POS0DFBSSJ,B003015,stripe,captured,512.4,USD,2025-06-27
PT9B0C2J9B,B003844,stripe,captured,425.15,USD,2025-06-20
PN676WDQD8,B004640,adyen,captured,753.83,EUR,2025-07-01
P4JX8MGFVM,B004292,paypal,captured,616.86,EUR,2025-03-28
PKZFLY23FG,B003867,paypal,refunded,100.36,EUR,2025-04-28
PT2NFSH72B,B003867,paypal,captured,143.37,EUR,2025-04-25
P69BFGHONY,B004320,paypal,captured,454.48,EUR,2025-07-23
P6GYC06G8C,B000177,pos,failed,435.01,EUR,2025-04-11
PAM8U5WVQQ,B000177,paypal,captured,621.45,EUR,2025-04-18
PMMMNGR309,B005701,stripe,failed,922.22,EUR,2025-07-27
P3A1WX9XMO,B002138,pos,captured,928.29,EUR,2025-06-27
PP6UJQW68Y,B002045,paypal,refunded,535.94,EUR,2025-04-30
PJQ10TEAP8,B003778,pos,captured,682.48,EUR,2025-05-24
PVFTFX71SY,B001821,paypal,captured,223.72,USD,2025-05-14
PBQONL6OTY,B005172,pos,captured,513.64,EUR,2025-06-01
P2GTFY7D24,B001339,stripe,captured,258.78,EUR,2025-03-05
P09QYCTSGP,B002291,pos,captured,322.29,EUR,2025-05-13
PCB9BMECDS,B000105,stripe,captured,561.12,USD,2025-07-21
PMQEGI8F0R,B004409,pos,captured,560.96,USD,2025-01-08
PBJRPQZJ88,B004528,pos,authorized,768.74,EUR,2025-05-18
PSRRUZKIZI,B005762,paypal,refunded,573.24,EUR,2025-07-21
P54JXUK42B,B002544,pos,captured,131.8,USD,2025-06-25
P1WUY78FXH,B002544,stripe,authorized,188.29,USD,2025-06-21
P2O139XEGT,B001443,pos,failed,461.72,EUR,2025-04-18
PDHKG0XLD0,B003650,stripe,failed,517.43,EUR,2025-03-28
PCVZ0EE8JE,B002793,paypal,captured,273.58,EUR,2025-04-25
PRYY4XHTSP,B005712,paypal,captured,963.76,EUR,2025-04-20
P9FUKKV0CA,B000405,pos,chargeback,549.22,USD,2025-07-03
PRA01NKK1U,B002771,stripe,captured,426.52,EUR,2025-03-19
PW6VXMHSZ1,B005539,pos,captured,164.08,EUR,2025-06-26
